"payment_number";"contract_id";"transaction_date";"payment_id";"payment_date";"order_id";"park_id";"driver_id";"transaction_type";"transaction_id";"amount";"currency"
"4870";"95656/18";"2021-03-23 16:31:41";"230661904";"2021-03-24 05:00:00";"ec57db64b5053d658ad4b6a3615ed72d";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Плата за использование Яндекс.Про";"1032389200_8540983536";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:31:41";"230661904";"2021-03-24 05:00:00";"ec57db64b5053d658ad4b6a3615ed72d";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Платный найм";"1032389200_8540983537";"-2,928";"RUB"
"4870";"95656/18";"2021-03-23 16:31:41";"230661904";"2021-03-24 05:00:00";"ec57db64b5053d658ad4b6a3615ed72d";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Дополнительная плата за программное обеспечение";"1032389200_8540983538";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:42:45";"230661904";"2021-03-24 05:00:00";"8a9ab3e249a62088816612948c563fff";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Базовая комиссия без учёта скидок";"1032389200_8541220935";"-18,72";"RUB"
"4870";"95656/18";"2021-03-23 16:42:45";"230661904";"2021-03-24 05:00:00";"8a9ab3e249a62088816612948c563fff";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Плата за использование Яндекс.Про";"1032389200_8541220936";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:42:45";"230661904";"2021-03-24 05:00:00";"8a9ab3e249a62088816612948c563fff";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Дополнительная плата за программное обеспечение";"1032389200_8541220937";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:46:24";"230661904";"2021-03-24 05:00:00";"a4a75aa13e602e91bee8d98de4440d1b";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Базовая комиссия без учёта скидок";"1032389200_8541300890";"-29,376";"RUB"
"4870";"95656/18";"2021-03-23 16:46:24";"230661904";"2021-03-24 05:00:00";"a4a75aa13e602e91bee8d98de4440d1b";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Плата за использование Яндекс.Про";"1032389200_8541300891";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:46:24";"230661904";"2021-03-24 05:00:00";"a4a75aa13e602e91bee8d98de4440d1b";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Платный найм";"1032389200_8541300892";"-4,896";"RUB"
"4870";"95656/18";"2021-03-23 16:46:24";"230661904";"2021-03-24 05:00:00";"a4a75aa13e602e91bee8d98de4440d1b";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Дополнительная плата за программное обеспечение";"1032389200_8541300893";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:48:07";"230661904";"2021-03-24 05:00:00";"42749b1adce312e082b74357582cb0d9";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Базовая комиссия без учёта скидок";"1032389200_8541339473";"-17,28";"RUB"
"4870";"95656/18";"2021-03-23 16:48:07";"230661904";"2021-03-24 05:00:00";"42749b1adce312e082b74357582cb0d9";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Плата за использование Яндекс.Про";"1032389200_8541339474";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 16:48:07";"230661904";"2021-03-24 05:00:00";"42749b1adce312e082b74357582cb0d9";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Платный найм";"1032389200_8541339475";"-2,88";"RUB"
"4870";"95656/18";"2021-03-23 16:48:07";"230661904";"2021-03-24 05:00:00";"42749b1adce312e082b74357582cb0d9";"27926c42b4e64cb8bd63de55e8b55ab6";"605a0516e6644a8c8a323422b749ad6f";"Дополнительная плата за программное обеспечение";"1032389200_8541339476";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 16:54:21";"230661904";"2021-03-24 05:00:00";"c2868bbce0582504a7c343f4180f2aa3";"27926c42b4e64cb8bd63de55e8b55ab6";"1a8cd57c75d049419fce312b3994f7a6";"Базовая комиссия без учёта скидок";"1032389200_8541482102";"0";"RUB"
"4870";"95656/18";"2021-03-23 17:01:08";"230661904";"2021-03-24 05:00:00";"1eed11de321327a393b7c91eb248129c";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Базовая комиссия без учёта скидок";"1032962150_8541640688";"-22,464";"RUB"
"4870";"95656/18";"2021-03-23 17:01:08";"230661904";"2021-03-24 05:00:00";"1eed11de321327a393b7c91eb248129c";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Плата за использование Яндекс.Про";"1032962150_8541640689";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:01:08";"230661904";"2021-03-24 05:00:00";"1eed11de321327a393b7c91eb248129c";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Платный найм";"1032962150_8541640690";"-3,744";"RUB"
"4870";"95656/18";"2021-03-23 17:01:08";"230661904";"2021-03-24 05:00:00";"1eed11de321327a393b7c91eb248129c";"27926c42b4e64cb8bd63de55e8b55ab6";"6450d8d7b4ae2c6fc6ddd60b7983b46a";"Дополнительная плата за программное обеспечение";"1032962150_8541640691";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 17:03:06";"230661904";"2021-03-24 05:00:00";"32cfd8ab899426ad8e0b980cbc3c610f";"27926c42b4e64cb8bd63de55e8b55ab6";"1a8cd57c75d049419fce312b3994f7a6";"Базовая комиссия без учёта скидок";"1032962150_8541686440";"-24,912";"RUB"
"4870";"95656/18";"2021-03-23 17:03:06";"230661904";"2021-03-24 05:00:00";"32cfd8ab899426ad8e0b980cbc3c610f";"27926c42b4e64cb8bd63de55e8b55ab6";"1a8cd57c75d049419fce312b3994f7a6";"Плата за использование Яндекс.Про";"1032962150_8541686443";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:03:06";"230661904";"2021-03-24 05:00:00";"32cfd8ab899426ad8e0b980cbc3c610f";"27926c42b4e64cb8bd63de55e8b55ab6";"1a8cd57c75d049419fce312b3994f7a6";"Дополнительная плата за программное обеспечение";"1032962150_8541686446";"-0,804";"RUB"
